Age,Gender,Weight (kg),Height (m),Calories_Burned,Workout_Type,Workout_Frequency (days/week),BMI,Name of Exercise
29.92,Male,91.28,1.99,1806.89,HIIT,3.01,23.05,Calf Raises
22.91,Male,41.6,1.58,369.6,Yoga,3.0,16.66,Kettlebell Swings
35.83,Male,55.58,1.56,1989.0,Strength,5.0,22.84,Bulgarian Split Squats
20.83,Female,101.53,1.95,645.62,Yoga,2.96,26.7,Mountain Climbers
43.84,Male,47.43,1.76,1065.77,HIIT,2.0,15.31,Bird Dogs
53.12,Female,57.46,1.59,1942.02,HIIT,3.01,22.73,Tricep Extensions
25.03,Female,104.99,1.88,963.19,Yoga,2.99,29.71,Face Pulls
46.07,Male,58.82,1.68,1113.6,Cardio,3.99,20.84,Box Jumps
27.8,Female,76.25,1.62,1104.0,Cardio,3.0,29.05,Renegade Rows
18.0,Female,62.73,1.63,646.42,Strength,3.02,23.61,Inverted Rows
22.12,Female,44.76,1.72,1066.49,Yoga,4.0,15.13,Box Jumps
51.15,Female,74.65,1.56,847.77,HIIT,1.99,30.67,Russian Twists
43.18,Female,55.17,1.82,1294.7,HIIT,3.01,16.66,Mountain Climbers
59.67,Female,122.12,1.88,427.83,Yoga,3.03,34.55,Bicycle Crunches
42.87,Female,54.01,1.72,1372.8,HIIT,4.01,18.26,Superman
33.89,Female,111.06,1.86,944.66,Yoga,1.98,32.1,Superman
45.95,Female,67.17,1.73,1096.9,Strength,3.01,22.44,Dragon Flags
43.24,Female,80.83,1.78,2264.61,HIIT,5.02,25.51,Deadlifts
49.98,Male,58.52,1.79,1674.4,Cardio,4.01,18.26,Flutter Kicks
22.11,Female,96.01,1.63,980.02,Yoga,3.99,36.14,Leg Raises
43.29,Male,95.88,1.85,1562.32,HIIT,2.03,28.01,Burpees
41.74,Female,76.41,1.97,1242.0,Strength,3.04,19.69,Squats
32.39,Male,61.13,1.58,2663.89,HIIT,5.01,24.49,Seated Rows
28.98,Female,55.59,1.77,682.48,Strength,3.04,17.74,Turkish Get-ups
38.64,Male,71.45,1.88,535.09,Strength,2.02,20.22,Incline Push-ups
57.26,Male,112.99,1.61,1640.89,HIIT,2.99,43.59,Bulgarian Split Squats
32.16,Female,69.08,1.92,937.2,Yoga,2.0,18.74,Push Ups
57.66,Female,75.96,1.78,1156.56,Strength,3.98,23.97,Plyometric Push-ups
22.0,Female,58.38,1.72,711.61,Yoga,2.99,19.73,Plyometric Push-ups
20.23,Female,76.76,1.62,1467.58,Strength,3.95,29.25,Bear Crawls
41.11,Male,82.67,1.79,1974.26,Strength,4.0,25.8,Calf Raises
25.28,Male,112.42,1.96,1248.46,Cardio,2.0,29.26,Frog Jumps
59.12,Male,88.13,1.76,1782.0,HIIT,2.98,28.45,Glute Bridges
43.92,Male,77.65,1.79,937.2,Yoga,3.01,24.23,Lunges
43.27,Female,72.81,1.88,778.09,Yoga,3.0,20.6,Rows
51.62,Male,58.0,1.56,1942.2,Strength,4.01,23.83,Push Ups
26.28,Male,74.26,1.66,920.7,Strength,2.02,26.95,Superman
33.98,Male,54.14,1.52,1146.31,Strength,2.98,23.43,Leg Raises
55.74,Female,53.52,1.64,792.0,Yoga,3.02,19.9,Dragon Flags
23.72,Male,42.24,1.75,820.95,Strength,2.99,13.79,Leg Press
43.84,Female,89.88,1.99,1000.8,Yoga,3.99,22.7,Inverted Rows
43.1,Male,61.03,1.88,916.86,Cardio,3.0,17.27,Superman
25.99,Male,85.81,1.68,1536.6,Yoga,4.99,30.4,Plank
40.69,Male,93.67,1.62,1209.6,Strength,4.02,35.69,Inverted Rows
20.84,Female,80.33,1.9,2575.98,HIIT,3.98,22.25,Bear Crawls
42.13,Male,64.03,1.71,1532.32,Strength,2.99,21.9,Lateral Raises
36.68,Male,123.62,1.76,1311.2,Cardio,2.0,39.91,Calf Raises
18.0,Female,57.79,1.61,1987.93,Cardio,4.02,22.29,Jumping Jacks
58.81,Male,122.7,1.89,653.4,Strength,3.04,34.35,Russian Twists
41.94,Male,53.17,1.72,1671.32,HIIT,3.01,17.97,Box Jumps
51.69,Female,43.71,1.62,1709.2,HIIT,3.01,16.66,Prone Cobras
18.6,Male,58.71,1.77,924.0,Yoga,1.99,18.74,Windshield Wipers
35.76,Female,48.45,1.68,1079.45,Cardio,2.98,17.17,Seated Rows
36.97,Female,75.04,1.82,1172.18,Cardio,3.99,22.65,Inverted Rows
40.99,Female,82.08,1.66,1540.15,Yoga,5.01,29.79,Plyometric Push-ups
29.7,Male,107.37,1.66,1410.05,HIIT,3.03,38.96,Inverted Rows
18.0,Male,52.48,1.74,1054.08,Cardio,1.96,17.33,Plyo Squats
19.89,Female,129.06,1.92,415.42,Yoga,2.0,35.01,Leg Raises
57.39,Male,112.45,1.61,1339.2,Strength,2.98,43.38,Box Jumps
35.05,Male,59.08,1.66,858.0,Yoga,3.02,21.44,Decline Push-ups
25.85,Male,125.44,1.76,1231.2,Strength,3.99,40.5,Leg Press
22.87,Female,80.35,1.8,1809.32,Strength,4.0,24.8,Renegade Rows
18.07,Male,54.27,1.68,922.37,Yoga,4.02,19.23,Leg Press
31.9,Female,87.86,1.88,2175.27,HIIT,5.01,24.86,Flutter Kicks
50.79,Male,58.04,1.78,1166.4,Strength,4.02,18.32,Inverted Rows
55.98,Female,59.33,1.56,1360.8,Strength,4.02,24.38,Bear Crawls
56.99,Male,75.86,1.67,761.93,Yoga,2.99,27.2,Wall Angels
21.47,Male,97.2,1.88,343.51,Yoga,1.98,27.5,Bird Dogs
38.67,Male,127.84,1.82,906.44,Yoga,3.02,38.59,Kettlebell Swings
52.96,Female,61.38,1.63,465.98,Cardio,3.0,23.1,Squats
30.98,Female,58.04,1.74,1131.86,Cardio,3.03,19.17,Glute Bridges
52.21,Female,48.11,1.87,727.81,Yoga,2.97,13.76,Dragon Flags
31.0,Male,49.58,1.62,554.9,Strength,2.0,18.89,Dragon Flags
57.22,Male,64.56,1.56,1184.69,Yoga,5.01,26.53,Push Ups
37.06,Male,74.43,1.69,475.2,Cardio,1.99,26.06,Shoulder Press
32.16,Male,85.45,1.6,2069.6,Cardio,5.01,33.38,Leg Press
50.09,Female,70.87,1.55,894.59,HIIT,2.04,29.5,Frog Jumps
37.06,Male,55.17,1.56,1306.8,Strength,2.98,22.67,Box Jumps
21.1,Female,66.83,1.61,1254.46,Cardio,3.02,25.78,Deadlifts
21.8,Female,106.81,1.82,1323.3,HIIT,3.99,32.25,Step-ups
51.72,Male,57.81,1.56,1942.2,Strength,4.01,23.75,Lateral Raises
46.84,Male,98.29,1.9,931.7,HIIT,2.99,27.23,Plank
47.43,Female,88.62,1.6,2176.2,Strength,5.0,34.62,Box Jumps
44.59,Female,40.97,1.58,1292.42,Cardio,2.01,16.41,Tricep Dips
30.48,Female,58.15,1.56,2586.31,HIIT,5.0,23.89,Glute Bridges
52.09,Female,84.94,1.82,2547.36,HIIT,3.97,25.64,Flutter Kicks
42.97,Female,62.08,1.58,2676.16,HIIT,5.0,24.87,Bench Press
38.23,Male,85.39,1.8,1341.6,Yoga,4.0,26.35,Bird Dogs
18.0,Female,52.1,1.74,1453.32,HIIT,2.0,17.21,Wall Angels
47.63,Female,57.31,1.51,1806.89,HIIT,4.0,25.13,Bulgarian Split Squats
51.84,Female,85.64,1.74,1915.07,Cardio,3.99,28.29,Incline Push-ups
38.69,Male,55.64,1.6,1564.7,Strength,3.0,21.73,Box Jumps
33.77,Female,51.66,1.78,1486.67,Strength,4.01,16.3,Pistol Squats
33.73,Male,109.92,1.86,1394.63,Strength,2.01,31.77,Prone Cobras
28.74,Female,88.56,1.92,1467.53,Yoga,5.0,24.02,Dips
26.07,Male,78.9,1.62,1531.2,HIIT,3.0,30.06,Tricep Dips
38.03,Female,77.04,1.58,724.01,Strength,1.99,30.86,Rows
18.06,Male,125.88,1.67,1395.48,Cardio,3.0,45.14,Dead Bugs
35.43,Male,59.44,1.72,1697.81,Cardio,4.97,20.09,Tricep Extensions
25.5,Male,127.67,1.73,863.03,Yoga,3.0,42.66,Zottman Curls
26.27,Male,73.18,1.67,903.38,Yoga,1.99,26.24,Reverse Lunges
42.99,Male,68.93,1.52,1532.32,Strength,3.99,29.83,Deadlift
52.79,Male,53.17,1.74,1315.2,Cardio,3.01,17.56,Bulgarian Split Squats
32.83,Female,81.65,1.99,2288.0,HIIT,4.05,20.62,Flutter Kicks
30.77,Male,48.4,1.65,976.8,Cardio,2.01,17.78,Prone Cobras
20.24,Male,44.73,1.61,960.07,Cardio,2.0,17.26,Thrusters
40.94,Male,62.51,1.79,2326.51,Strength,5.01,19.51,Step-ups
29.62,Female,86.63,1.65,1940.71,Strength,3.97,31.82,Calf Raises
44.06,Male,61.66,1.55,1345.12,Cardio,4.0,25.66,Pull-ups
20.81,Female,60.18,1.7,2845.7,HIIT,4.99,20.82,Superman
53.14,Male,78.12,1.65,816.91,Yoga,3.01,28.69,Face Pulls
34.06,Male,52.04,1.78,1821.6,HIIT,4.02,16.42,Scissors Kicks
18.03,Female,82.63,1.84,1797.82,Cardio,5.03,24.41,Pull-ups
44.1,Male,78.55,1.79,930.6,Yoga,2.97,24.52,Jumping Jacks
38.0,Female,59.31,1.72,1412.4,HIIT,3.01,20.05,Pistol Squats
27.34,Female,76.64,1.7,949.54,Strength,2.98,26.52,Deadlift
55.64,Female,40.1,1.8,1189.41,Cardio,4.0,12.38,Russian Twists
36.41,Female,121.64,1.94,1437.6,Cardio,3.04,32.32,Bear Crawls
29.76,Male,85.68,1.65,1738.14,Cardio,3.98,31.47,Superman
35.96,Female,55.77,1.95,1153.67,Strength,4.0,14.67,Lateral Raises
41.83,Male,50.17,1.64,416.18,Yoga,3.0,18.65,Squats
38.51,Male,56.79,1.6,1161.6,Cardio,4.01,22.18,Lateral Raises
20.74,Female,54.96,1.55,1779.03,HIIT,4.04,22.88,Shoulder Press
54.3,Male,46.64,1.5,1362.47,Strength,1.98,20.73,Decline Push-ups
45.61,Female,92.85,1.91,1359.6,HIIT,3.01,25.45,Push Ups
42.13,Male,63.04,1.98,1198.98,Cardio,1.99,16.08,Bicycle Crunches
47.04,Male,61.75,1.54,2038.4,Cardio,3.99,26.04,Push Ups
53.9,Male,116.69,2.0,739.87,Yoga,2.99,29.17,Flutter Kicks
51.96,Female,80.28,1.51,667.58,Cardio,3.0,35.21,Shoulder Press
28.57,Female,95.12,1.87,642.92,Strength,2.0,27.2,Mountain Climbers
43.21,Female,95.58,1.77,712.15,Yoga,2.97,30.51,Kettlebell Swings
20.72,Male,96.95,1.72,838.2,Yoga,3.01,32.77,Bench Press
24.86,Male,75.63,1.96,810.7,HIIT,2.98,19.69,Zottman Curls
31.04,Female,66.84,1.67,1332.09,HIIT,3.99,23.97,Dragon Flags
53.91,Female,116.75,1.62,1383.69,HIIT,4.0,44.49,Turkish Get-ups
32.08,Female,97.26,1.96,1470.02,Strength,3.0,25.32,Burpees
18.0,Female,62.87,1.85,581.86,Yoga,3.03,18.37,Wall Angels
18.63,Male,48.47,1.52,1171.57,HIIT,1.97,20.98,Box Jumps
18.09,Male,66.67,1.75,943.06,Strength,1.96,21.77,Dips
26.42,Female,43.25,1.6,1067.26,Strength,2.98,16.89,Shoulder Press
18.14,Female,52.11,1.74,1184.76,Strength,2.0,17.21,Jumping Jacks
30.91,Female,86.9,1.69,1346.29,Yoga,4.01,30.43,Bench Press
50.12,Female,55.69,1.6,2196.22,Strength,4.99,21.75,Pistol Squats
48.87,Female,105.5,1.64,1296.0,Strength,3.02,39.23,Decline Push-ups
51.86,Female,51.52,1.67,1485.0,Strength,2.0,18.47,Dead Bugs
54.13,Female,74.97,1.61,1021.55,Yoga,3.98,28.92,Bird Dogs
38.73,Male,93.19,1.7,1452.0,HIIT,4.0,32.25,Renegade Rows
41.39,Female,81.5,1.87,1940.31,Cardio,5.0,23.31,Calf Raises
40.83,Male,72.2,1.96,343.51,Yoga,2.04,18.79,Plyometric Push-ups
53.01,Male,47.93,1.76,771.04,Yoga,3.98,15.47,Push-ups
22.22,Female,110.16,1.92,1531.2,HIIT,3.01,29.88,Jumping Jacks
30.77,Male,75.88,1.93,528.48,Cardio,2.0,20.37,Push-ups
44.86,Male,78.8,1.96,838.2,Yoga,3.02,20.51,Dead Bugs
54.95,Male,75.19,1.67,1207.79,Cardio,1.99,26.96,Resistance Band Pull-Aparts
41.01,Female,78.19,1.72,1082.7,Strength,4.01,26.43,Superman
27.95,Female,102.12,1.84,1305.61,HIIT,3.02,30.16,Zottman Curls
52.22,Male,117.12,1.69,641.3,HIIT,2.02,41.01,Flutter Kicks
40.15,Female,72.16,1.6,862.08,Strength,2.97,28.19,Bird Dogs
57.07,Male,82.86,1.69,828.69,Yoga,3.98,29.01,Inverted Rows
40.91,Female,71.4,1.96,495.0,Strength,1.99,18.59,Flutter Kicks
34.82,Female,86.31,1.85,2091.08,Strength,5.0,25.22,Lateral Raises
26.87,Male,88.95,1.87,1263.6,Yoga,4.99,25.44,Pistol Squats
46.44,Female,58.79,1.68,1252.8,Strength,4.0,20.83,Bear Crawls
54.17,Male,72.13,1.78,1260.73,Strength,2.0,22.77,Lateral Raises
44.15,Female,68.95,1.75,1219.88,HIIT,3.01,22.51,Inverted Rows
46.06,Male,59.04,1.65,2418.56,HIIT,4.0,21.69,Seated Rows
48.19,Male,73.94,1.61,1466.35,Strength,4.0,28.53,Bird Dogs
51.81,Male,70.54,1.58,748.8,Yoga,2.98,28.26,Bicep Curls
40.75,Female,76.79,1.79,1009.68,Yoga,4.03,23.97,Tricep Extensions
57.9,Male,75.36,1.69,1381.25,Strength,3.99,26.39,Step-ups
42.83,Male,66.27,1.83,806.4,Yoga,2.99,19.79,Bicep Curls
40.77,Female,66.73,1.74,1335.28,Strength,3.0,22.04,Kettlebell Swings
47.07,Female,67.23,1.75,821.48,Yoga,3.02,21.95,Calf Raises
25.84,Male,53.89,1.53,745.8,Yoga,2.97,23.02,Plyometric Push-ups
52.06,Female,63.53,1.54,1784.97,HIIT,3.01,26.79,Rows
24.91,Male,59.73,1.51,1895.4,Strength,5.01,26.2,Box Jumps
37.64,Female,49.96,1.51,1101.0,Cardio,3.04,21.91,Tricep Extensions
29.11,Female,85.87,1.72,1863.03,Cardio,3.98,29.03,Bench Press
56.66,Male,54.9,1.99,1486.63,HIIT,3.02,13.86,Pull-ups
18.93,Male,71.85,1.94,1273.34,Strength,3.02,19.09,Seated Rows
23.03,Male,107.51,1.94,1177.06,Cardio,2.02,28.57,Box Jumps
39.98,Female,58.97,1.98,1902.38,HIIT,2.99,15.04,Bench Press
51.33,Female,64.4,1.8,1017.6,Cardio,3.98,19.88,Frog Jumps
41.07,Male,94.16,2.0,778.8,Yoga,2.99,23.54,Pull-ups
30.82,Female,49.34,1.62,664.9,HIIT,2.02,18.8,Windshield Wipers
51.82,Female,64.38,1.62,1246.96,Cardio,4.01,24.53,Wall Angels
31.5,Female,49.29,1.51,1456.62,Strength,2.01,21.62,Face Pulls
40.52,Male,93.65,1.93,1222.09,Cardio,3.03,25.14,Tricep Dips
54.1,Male,72.17,1.86,1230.17,Strength,2.96,20.86,Flutter Kicks
59.31,Female,87.2,1.76,1491.6,HIIT,3.01,28.15,Prone Cobras
28.23,Female,52.67,1.61,1743.85,HIIT,3.01,20.32,Lunges
40.18,Female,58.23,1.56,603.35,Strength,1.96,23.93,Zottman Curls
39.89,Female,60.75,1.88,876.94,Yoga,2.99,17.19,Flutter Kicks
53.74,Female,48.07,1.6,857.51,Yoga,4.0,18.78,Lateral Raises
24.27,Female,62.3,1.79,1532.32,Strength,3.98,19.44,Scissors Kicks
35.4,Male,97.67,1.71,1771.75,HIIT,3.01,33.4,Bird Dogs
40.77,Female,71.25,1.64,1521.53,Strength,3.01,26.49,Tricep Extensions
58.88,Male,126.11,1.69,1093.18,Cardio,2.98,44.15,Scissors Kicks
33.04,Male,53.24,1.66,1234.12,Strength,2.97,19.32,Tricep Dips
36.33,Female,58.93,1.78,831.6,Strength,2.02,18.6,Jumping Jacks
47.07,Female,58.48,1.79,1546.97,Strength,4.01,18.25,Bulgarian Split Squats
45.0,Male,59.13,1.72,1729.2,HIIT,4.01,19.99,Bear Crawls
18.01,Male,72.02,1.54,634.18,Yoga,1.99,30.37,Resistance Band Pull-Aparts
31.04,Male,64.16,1.8,725.34,HIIT,1.99,19.8,Bear Crawls
23.03,Male,58.67,1.71,826.62,Yoga,3.01,20.06,Windshield Wipers
40.96,Female,81.9,1.87,1947.79,Cardio,4.99,23.42,Inverted Rows
39.76,Female,93.86,1.93,1213.3,Cardio,2.98,25.2,Pistol Squats
47.25,Female,68.81,1.76,1470.02,Strength,2.98,22.21,Inverted Rows
43.18,Male,41.5,1.65,958.4,Yoga,3.02,15.24,Mountain Climbers
48.77,Female,83.04,1.95,2725.0,HIIT,4.97,21.84,Jumping Jacks
29.16,Female,87.93,1.93,1955.2,Cardio,5.03,23.61,Pistol Squats
18.14,Male,87.18,1.93,2457.71,HIIT,4.0,23.4,Russian Twists
48.32,Female,86.97,1.76,1880.95,Cardio,5.02,28.08,Incline Push-ups
31.16,Male,85.74,1.69,2455.82,HIIT,4.04,30.02,Superman
18.18,Male,93.15,1.74,1386.0,Strength,2.0,30.77,Rows
20.14,Female,124.48,1.82,1201.0,Cardio,2.98,37.58,Plyometric Push-ups
20.93,Female,124.78,1.66,1322.59,Cardio,2.98,45.28,Turkish Get-ups
39.73,Female,60.18,1.88,1609.06,HIIT,3.0,17.03,Russian Twists
50.88,Male,47.73,1.77,1778.7,HIIT,2.01,15.24,Squats
23.37,Male,47.16,1.6,669.41,Cardio,3.0,18.42,Step-ups
48.27,Female,71.41,1.64,1925.59,HIIT,3.97,26.55,Lat Pulldowns
21.91,Female,117.68,1.68,1340.32,Strength,2.99,41.7,Deadlifts
39.74,Female,57.67,1.69,1126.01,Cardio,4.01,20.19,Inverted Rows
24.55,Male,63.53,1.65,1045.3,Cardio,2.99,23.34,Leg Press
56.18,Female,50.35,1.7,1270.66,Strength,2.01,17.42,Scissors Kicks
28.75,Female,50.12,1.57,964.8,Yoga,2.99,20.33,Bird Dogs
50.29,Male,69.99,1.72,1647.25,HIIT,4.03,23.66,Pistol Squats
39.13,Female,61.01,1.83,1305.6,Cardio,3.98,18.22,Pistol Squats
57.26,Male,64.47,1.52,1806.82,Cardio,5.01,27.9,Plyometric Push-ups
25.0,Female,57.27,1.56,972.0,Yoga,3.01,23.53,Calf Raises
21.05,Male,93.78,1.73,660.0,Yoga,2.02,31.33,Lunges
42.87,Female,61.05,1.88,906.4,Cardio,2.99,17.27,Deadlifts
51.91,Male,80.67,1.51,741.82,Strength,2.98,35.38,Step-ups
22.02,Male,51.4,1.59,1370.46,Strength,2.99,20.33,Box Jumps
50.99,Male,71.02,1.55,1244.18,Cardio,3.01,29.56,Tricep Extensions
54.73,Male,69.09,1.81,863.28,Yoga,3.97,21.09,Scissors Kicks
29.98,Male,120.86,1.96,812.17,HIIT,2.0,31.46,Flutter Kicks
35.92,Female,58.93,1.78,559.98,Yoga,2.0,18.6,Plyometric Push-ups
20.55,Female,51.08,1.58,342.58,Yoga,1.99,20.46,Bench Press
45.75,Female,103.4,1.77,779.51,Yoga,1.97,33.0,Shoulder Press
53.95,Male,85.38,1.93,2045.92,Strength,4.98,22.92,Mountain Climbers
25.89,Female,53.3,1.65,1028.06,Cardio,4.02,19.58,Bird Dogs
44.66,Male,51.25,1.87,1373.94,Cardio,4.02,14.66,Lat Pulldowns
39.19,Female,56.01,1.71,2774.2,HIIT,4.97,19.15,Frog Jumps
52.15,Male,61.71,1.69,2102.76,Strength,3.99,21.61,Step-ups
26.8,Female,80.5,1.61,2050.65,Strength,3.99,31.06,Plyo Squats
52.17,Male,85.49,1.82,2559.7,HIIT,4.02,25.81,Superman
40.03,Male,69.72,1.51,913.64,Yoga,3.0,30.58,Glute Bridges
36.1,Female,69.12,1.65,1081.42,Cardio,3.03,25.39,Rows
41.68,Female,63.03,1.98,1363.2,Cardio,4.02,16.08,Bird Dogs
55.74,Male,125.82,1.8,1679.19,HIIT,4.0,38.83,Bicep Curls
27.92,Female,79.74,1.59,1983.3,HIIT,2.99,31.54,Mountain Climbers
55.99,Female,107.59,1.73,1448.37,HIIT,3.01,35.95,Lat Pulldowns
57.13,Female,68.14,1.56,1566.0,Strength,3.99,28.0,Mountain Climbers
24.26,Female,67.49,1.56,1521.53,Strength,2.99,27.73,Shoulder Press
20.18,Male,120.78,1.72,1088.98,Strength,3.0,40.83,Pull-ups
23.21,Female,57.12,1.55,986.4,Yoga,4.01,23.78,Dragon Flags
18.0,Female,67.91,1.8,1196.8,Strength,4.01,20.96,Jumping Jacks
33.58,Male,114.72,1.81,1338.93,Strength,1.98,35.02,Leg Raises
47.87,Male,115.14,1.86,1338.93,Strength,3.0,33.28,Squats
25.67,Male,87.09,1.87,1777.03,Cardio,3.99,24.9,Leg Raises
18.0,Female,92.63,1.74,1701.45,HIIT,2.03,30.6,Prone Cobras
48.82,Female,85.33,1.68,2129.4,Strength,4.01,30.23,Frog Jumps
34.03,Female,92.41,1.76,722.04,Strength,2.99,29.83,Dead Bugs
50.86,Male,60.58,1.71,1147.36,Strength,1.99,20.72,Push-ups
40.85,Female,94.18,1.62,1074.3,Cardio,3.99,35.89,Prone Cobras
56.48,Male,46.37,1.76,1897.63,HIIT,2.98,14.97,Incline Push-ups
50.94,Female,44.77,1.63,776.3,Yoga,3.99,16.85,Renegade Rows
53.04,Female,79.1,1.65,818.4,Yoga,3.01,29.05,Dragon Flags
50.42,Female,69.93,1.55,652.38,Cardio,1.97,29.11,Bear Crawls
32.04,Female,97.93,1.96,1447.2,Strength,3.01,25.49,Kettlebell Swings
50.1,Male,51.46,1.71,978.58,Yoga,2.01,17.6,Bear Crawls
31.81,Male,57.46,1.57,1286.01,Yoga,4.0,23.31,Mountain Climbers
43.01,Male,73.03,1.59,1296.9,Strength,2.98,28.89,Bulgarian Split Squats
42.91,Male,48.65,1.61,1562.32,HIIT,2.02,18.77,Calf Raises
18.23,Female,55.0,1.68,1228.8,Cardio,3.99,19.49,Plyo Squats
36.73,Female,76.88,1.82,1583.63,Strength,3.98,23.21,Rows
37.74,Male,49.59,1.51,809.59,Yoga,3.0,21.75,Plyometric Push-ups
27.21,Male,76.13,1.76,597.31,Cardio,3.04,24.58,Russian Twists
39.56,Male,64.45,1.69,1347.75,Strength,3.98,22.57,Bulgarian Split Squats
33.04,Female,67.43,1.75,559.98,Yoga,2.01,22.02,Kettlebell Swings
56.01,Female,88.57,1.71,1312.42,Yoga,4.03,30.29,Prone Cobras
42.85,Female,73.76,1.88,1414.41,HIIT,3.03,20.87,Push-ups
49.58,Female,58.49,1.79,1675.69,Cardio,4.01,18.25,Dips
31.46,Male,63.98,1.64,2182.85,HIIT,4.01,23.79,Decline Push-ups
51.63,Female,50.37,1.78,554.9,Yoga,2.01,15.9,Tricep Dips
45.97,Female,56.19,1.6,871.2,Strength,2.99,21.95,Bird Dogs
36.92,Male,53.35,1.71,1506.05,HIIT,3.98,18.24,Dead Bugs
19.9,Female,77.34,1.62,964.0,Yoga,3.98,29.47,Resistance Band Pull-Aparts
26.03,Female,111.16,1.9,674.42,Yoga,2.0,30.79,Plyo Squats
47.76,Female,71.18,1.64,1050.32,Yoga,4.01,26.46,Face Pulls
30.15,Female,89.68,1.66,1270.37,Cardio,4.01,32.54,Tricep Dips
22.29,Female,70.68,1.62,909.14,Strength,2.0,26.93,Bicep Curls
18.66,Female,72.09,1.94,1133.74,Cardio,3.03,19.15,Burpees
31.32,Female,64.69,1.7,2814.93,HIIT,5.01,22.38,Push Ups
53.91,Female,50.68,1.61,1313.58,Cardio,1.99,19.55,Lateral Raises
56.03,Male,55.86,1.92,673.2,Strength,2.98,15.15,Renegade Rows
29.68,Female,60.49,1.55,1717.43,HIIT,3.0,25.18,Mountain Climbers
49.32,Female,85.15,1.68,2622.94,HIIT,4.01,30.17,Kettlebell Swings
19.03,Female,57.9,1.87,396.0,Yoga,3.0,16.56,Resistance Band Pull-Aparts
42.65,Male,41.83,1.65,1438.79,Strength,2.97,15.36,Flutter Kicks
53.97,Male,65.87,1.74,811.06,Yoga,1.99,21.76,Plyometric Push-ups
53.17,Male,73.19,1.55,1557.6,HIIT,4.0,30.46,Thrusters
45.14,Male,80.63,1.76,1987.47,Strength,4.02,26.03,Plyo Squats
30.19,Male,70.25,1.56,1350.89,HIIT,4.01,28.87,Deadlift
51.41,Male,69.8,1.55,1241.93,Cardio,3.0,29.05,Face Pulls
41.09,Male,63.44,1.59,1437.41,Yoga,4.98,25.09,Wall Angels
18.09,Female,50.27,1.53,1701.38,HIIT,3.01,21.47,Bird Dogs
43.52,Female,127.31,1.69,1222.43,Strength,2.99,44.57,Dragon Flags
33.23,Male,64.53,1.63,2262.88,HIIT,5.02,24.29,Pull-ups
19.15,Male,110.24,1.91,860.34,Yoga,2.03,30.22,Lateral Raises
35.39,Male,64.4,1.74,988.8,Cardio,3.98,21.27,Dips
20.88,Female,55.28,1.78,363.0,Yoga,2.02,17.45,Squats
55.15,Female,86.45,1.78,720.0,Yoga,2.99,27.29,Face Pulls
43.03,Female,82.58,1.85,1314.31,Strength,4.01,24.13,Bird Dogs
47.03,Male,88.27,1.84,1555.2,Strength,3.0,26.07,Tricep Extensions
34.36,Male,68.26,1.5,1480.83,Strength,4.0,30.34,Renegade Rows
54.74,Male,70.68,1.62,484.0,Cardio,2.96,26.93,Decline Push-ups
19.93,Male,74.49,1.58,1373.94,HIIT,3.05,29.84,Bench Press
39.12,Male,59.47,1.83,1456.78,Strength,3.98,17.76,Windshield Wipers
44.28,Male,94.97,1.84,914.4,Yoga,4.0,28.05,Seated Rows
37.66,Male,80.86,1.71,1582.02,Cardio,5.0,27.65,Pistol Squats
41.08,Male,81.05,1.87,2661.85,HIIT,4.98,23.18,Step-ups
58.93,Female,54.89,1.57,383.15,Yoga,3.0,22.27,Turkish Get-ups
34.2,Male,75.24,1.94,1263.6,Strength,3.99,19.99,Bicycle Crunches
53.37,Female,73.46,1.55,1113.6,Cardio,4.0,30.58,Burpees
31.72,Male,84.77,1.64,1381.66,Yoga,4.0,31.52,Bird Dogs
25.11,Female,49.68,1.98,1243.04,Strength,2.99,12.67,Turkish Get-ups
44.94,Female,52.12,1.88,777.6,Yoga,3.99,14.75,Mountain Climbers
41.19,Male,66.01,1.69,771.5,Strength,2.01,23.11,Burpees
54.57,Male,42.97,1.69,892.62,Strength,2.03,15.04,Leg Press
32.36,Male,62.25,1.63,1955.4,Strength,4.98,23.43,Calf Raises
29.28,Male,72.22,1.55,857.51,Yoga,4.05,30.06,Rows
42.73,Female,58.29,1.6,1123.2,Strength,2.99,22.77,Kettlebell Swings
28.24,Female,72.52,1.68,1085.7,Cardio,3.0,25.69,Bulgarian Split Squats
18.27,Male,72.33,1.54,959.43,Strength,2.0,30.5,Bicycle Crunches
54.12,Female,114.94,1.92,862.56,Yoga,4.0,31.18,Burpees
46.14,Female,57.09,1.6,783.91,Cardio,3.03,22.3,Squats
43.4,Female,80.33,1.78,1639.41,Cardio,4.98,25.35,Jumping Jacks
59.01,Female,54.1,1.75,1968.44,HIIT,4.04,17.67,Windshield Wipers
39.5,Female,62.17,1.53,2258.1,Strength,5.02,26.56,Reverse Lunges
18.0,Female,92.66,1.74,1728.73,HIIT,2.0,30.61,Plyo Squats
20.18,Male,92.11,1.94,819.43,Yoga,2.96,24.47,Wall Angels
33.44,Male,77.45,1.68,1393.2,Strength,3.0,27.44,Push Ups
50.31,Male,57.9,1.58,2749.82,HIIT,4.99,23.19,Windshield Wipers
42.98,Male,55.56,1.73,1309.39,Yoga,5.04,18.56,Face Pulls
59.04,Female,42.06,1.65,793.44,Yoga,2.02,15.45,Bench Press
